date,security,field,value
2011-07-29,BT/A LN Equity,PX_LAST,201.0
2011-07-29,BTRW LN Equity,PX_LAST,98.5
2011-07-29,CNA LN Equity,PX_LAST,306.6
2011-07-29,CPG LN Equity,PX_LAST,634.823
2011-07-29,CRDA LN Equity,PX_LAST,2022.221
2011-07-29,DCC LN Equity,PX_LAST,1651.046
2011-07-29,DGE LN Equity,PX_LAST,1245.0
2011-07-29,DPLM LN Equity,PX_LAST,364.25
2011-07-29,ENT LN Equity,PX_LAST,117.5
2011-07-29,EXPN LN Equity,PX_LAST,802.5
2011-07-29,FCIT LN Equity,PX_LAST,310.6
2011-07-29,FRES LN Equity,PX_LAST,1760.0
2011-07-29,GAW LN Equity,PX_LAST,450.0
2011-07-29,GLEN LN Equity,PX_LAST,473.286
2011-07-29,GSK LN Equity,PX_LAST,1379.807
2011-07-29,HLMA LN Equity,PX_LAST,405.0
2011-07-29,HSBA LN Equity,PX_LAST,594.5
2011-07-29,HSX LN Equity,PX_LAST,584.608
2011-07-29,HWDN LN Equity,PX_LAST,114.3
2011-07-29,IAG LN Equity,PX_LAST,157.326
2011-07-29,ICG LN Equity,PX_LAST,349.519
2011-07-29,IGG LN Equity,PX_LAST,442.6
2011-07-29,IHG LN Equity,PX_LAST,30.399
2011-07-29,III LN Equity,PX_LAST,268.3
2011-07-29,IMB LN Equity,PX_LAST,2117.0
2011-07-29,IMI LN Equity,PX_LAST,1200.0
2011-07-29,INF LN Equity,PX_LAST,371.945
2011-07-29,ITRK LN Equity,PX_LAST,1915.0
2011-07-29,JD/ LN Equity,PX_LAST,9.59
2011-07-29,KGF LN Equity,PX_LAST,252.7
2011-07-29,LAND LN Equity,PX_LAST,912.0
2011-07-29,LGEN LN Equity,PX_LAST,112.2
2011-07-29,LLOY LN Equity,PX_LAST,43.35
2011-07-29,LMP LN Equity,PX_LAST,126.8
2011-07-29,LSEG LN Equity,PX_LAST,918.383
2011-07-29,MKS LN Equity,PX_LAST,331.113
2011-07-29,MNDI LN Equity,PX_LAST,658.9
2011-07-29,MRO LN Equity,PX_LAST,1008.951
2011-07-29,NG/ LN Equity,PX_LAST,604.318
2011-07-29,NWG LN Equity,PX_LAST,384.354
2011-07-29,NXT LN Equity,PX_LAST,2375.0
2011-07-29,PCT LN Equity,PX_LAST,34.88
2011-07-29,PRU LN Equity,PX_LAST,589.7
2011-07-29,PSN LN Equity,PX_LAST,461.8
2011-07-29,PSON LN Equity,PX_LAST,1174.0
2011-07-29,REL LN Equity,PX_LAST,554.0
2011-07-29,RIO LN Equity,PX_LAST,4300.0
2011-07-29,RKT LN Equity,PX_LAST,3519.662
2011-07-29,RMV LN Equity,PX_LAST,122.2
2011-07-29,RR/ LN Equity,PX_LAST,223.917
2011-07-29,RTO LN Equity,PX_LAST,91.8
2011-07-29,SBRY LN Equity,PX_LAST,304.1
2011-07-29,SDLF LN Equity,PX_LAST,423.502
2011-07-29,SDR LN Equity,PX_LAST,276.76
2011-07-29,SGE LN Equity,PX_LAST,288.655
2011-07-29,SGRO LN Equity,PX_LAST,288.724
2011-07-29,SHEL LN Equity,PX_LAST,2234.5
2011-07-29,SMIN LN Equity,PX_LAST,1135.0
2011-07-29,SMT LN Equity,PX_LAST,146.2
2011-07-29,SN/ LN Equity,PX_LAST,641.0
2011-07-29,SPX LN Equity,PX_LAST,2021.384
2011-07-29,SSE LN Equity,PX_LAST,1307.0
2011-07-29,STAN LN Equity,PX_LAST,1482.9
2011-07-29,STJ LN Equity,PX_LAST,370.0
2011-07-29,SVT LN Equity,PX_LAST,1431.0
2011-07-29,TSCO LN Equity,PX_LAST,485.703
2011-07-29,ULVR LN Equity,PX_LAST,2088.808
2011-07-29,UU/ LN Equity,PX_LAST,588.5
2011-07-29,VOD LN Equity,PX_LAST,214.295
2011-07-29,WEIR LN Equity,PX_LAST,2122.0
2011-07-29,WTB LN Equity,PX_LAST,1336.794
2011-07-29,AAL LN Equity,PX_VOLUME,60669515.0
2011-07-29,ABF LN Equity,PX_VOLUME,24523939.0
2011-07-29,ADM LN Equity,PX_VOLUME,11957804.0
2011-07-29,ALW LN Equity,PX_VOLUME,25686392.0
2011-07-29,ANTO LN Equity,PX_VOLUME,41916903.0
2011-07-29,AV/ LN Equity,PX_VOLUME,122127705.0
2011-07-29,AZN LN Equity,PX_VOLUME,60084826.0
2011-07-29,BA/ LN Equity,PX_VOLUME,183806811.0
2011-07-29,BAB LN Equity,PX_VOLUME,27379946.0
2011-07-29,BARC LN Equity,PX_VOLUME,1079720566.0
2011-07-29,BATS LN Equity,PX_VOLUME,53768769.0
2011-07-29,BEZ LN Equity,PX_VOLUME,21652886.0
2011-07-29,BKG LN Equity,PX_VOLUME,4885862.0
2011-07-29,BLND LN Equity,PX_VOLUME,67351282.0
2011-07-29,BNZL LN Equity,PX_VOLUME,13558372.0
2011-07-29,BP/ LN Equity,PX_VOLUME,631396503.0
2011-07-29,BRBY LN Equity,PX_VOLUME,26691901.0
2011-07-29,BT/A LN Equity,PX_VOLUME,362046651.0
2011-07-29,BTRW LN Equity,PX_VOLUME,81973335.0
2011-07-29,CNA LN Equity,PX_VOLUME,167787917.0
2011-07-29,CPG LN Equity,PX_VOLUME,64684978.0
2011-07-29,CRDA LN Equity,PX_VOLUME,8147292.0
2011-07-29,DCC LN Equity,PX_VOLUME,789814.0
2011-07-29,DGE LN Equity,PX_VOLUME,69001742.0
2011-07-29,DPLM LN Equity,PX_VOLUME,6852829.0
2011-07-29,ENT LN Equity,PX_VOLUME,808131.0
2011-07-29,EXPN LN Equity,PX_VOLUME,54164537.0
2011-07-29,FCIT LN Equity,PX_VOLUME,9944595.0
2011-07-29,FRES LN Equity,PX_VOLUME,14679215.0
2011-07-29,GAW LN Equity,PX_VOLUME,551011.0
2011-07-29,GLEN LN Equity,PX_VOLUME,118852786.0
2011-07-29,GSK LN Equity,PX_VOLUME,163766718.0
2011-07-29,HLMA LN Equity,PX_VOLUME,13405934.0
2011-07-29,HSBA LN Equity,PX_VOLUME,444836017.0
2011-07-29,HSX LN Equity,PX_VOLUME,7206307.0
2011-07-29,HWDN LN Equity,PX_VOLUME,38788514.0
2011-07-29,IAG LN Equity,PX_VOLUME,239970474.0
2011-07-29,ICG LN Equity,PX_VOLUME,26908457.0
2011-07-29,IGG LN Equity,PX_VOLUME,28095406.0
2011-07-29,IHG LN Equity,PX_VOLUME,14582424.0
2011-07-29,III LN Equity,PX_VOLUME,56268740.0
2011-07-29,IMB LN Equity,PX_VOLUME,48197719.0
2011-07-29,IMI LN Equity,PX_VOLUME,19270196.0
2011-07-29,INF LN Equity,PX_VOLUME,26774703.0
2011-07-29,ITRK LN Equity,PX_VOLUME,11246052.0
2011-07-29,JD/ LN Equity,PX_VOLUME,95585200.0
2011-07-29,KGF LN Equity,PX_VOLUME,193694052.0
2011-07-29,LAND LN Equity,PX_VOLUME,53410092.0
2011-07-29,LGEN LN Equity,PX_VOLUME,342155830.0
2011-07-29,LLOY LN Equity,PX_VOLUME,3092652021.0
2011-07-29,LMP LN Equity,PX_VOLUME,16678004.0
2011-07-29,LSEG LN Equity,PX_VOLUME,16263017.0
2011-07-29,MKS LN Equity,PX_VOLUME,134730343.0
2011-07-29,MNDI LN Equity,PX_VOLUME,22058849.0
2011-07-29,MRO LN Equity,PX_VOLUME,6878194.0
2011-07-29,NG/ LN Equity,PX_VOLUME,146353711.0
2011-07-29,NWG LN Equity,PX_VOLUME,170939485.0
2011-07-29,NXT LN Equity,PX_VOLUME,20668608.0
2011-07-29,PCT LN Equity,PX_VOLUME,24270300.0
2011-07-29,PRU LN Equity,PX_VOLUME,131662456.0
2011-07-29,PSN LN Equity,PX_VOLUME,23300919.0
2011-07-29,PSON LN Equity,PX_VOLUME,40317023.0
2011-07-29,REL LN Equity,PX_VOLUME,71377436.0
2011-07-29,RIO LN Equity,PX_VOLUME,82682376.0
2011-07-29,RKT LN Equity,PX_VOLUME,27879588.0
2011-07-29,RMV LN Equity,PX_VOLUME,25888320.0
2011-07-29,RR/ LN Equity,PX_VOLUME,302110911.0
2011-07-29,RTO LN Equity,PX_VOLUME,105785521.0
2011-07-29,SBRY LN Equity,PX_VOLUME,114783012.0
2011-07-29,SDLF LN Equity,PX_VOLUME,2473098.0
2011-07-29,SDR LN Equity,PX_VOLUME,47578746.0
2011-07-29,SGE LN Equity,PX_VOLUME,49654135.0
2011-07-29,SGRO LN Equity,PX_VOLUME,32014903.0
2011-07-29,SHEL LN Equity,PX_VOLUME,57041826.0
2011-07-29,SMIN LN Equity,PX_VOLUME,19357993.0
2011-07-29,SMT LN Equity,PX_VOLUME,25543045.0
2011-07-29,SN/ LN Equity,PX_VOLUME,44914988.0
2011-07-29,SPX LN Equity,PX_VOLUME,1692939.0
2011-07-29,SSE LN Equity,PX_VOLUME,41532564.0
2011-07-29,STAN LN Equity,PX_VOLUME,86104317.0
2011-07-29,STJ LN Equity,PX_VOLUME,10098759.0
2011-07-29,SVT LN Equity,PX_VOLUME,13080775.0
2011-07-29,TSCO LN Equity,PX_VOLUME,224478436.0
2011-07-29,ULVR LN Equity,PX_VOLUME,40802325.0
2011-07-29,UU/ LN Equity,PX_VOLUME,43489225.0
2011-07-29,VOD LN Equity,PX_VOLUME,1161200489.0
2011-07-29,WEIR LN Equity,PX_VOLUME,13924205.0
2011-07-29,WTB LN Equity,PX_VOLUME,13936469.0
2011-07-29,AAL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2875.671
2011-07-29,ABF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1103.529
2011-07-29,ADM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1652.413
2011-07-29,ALW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,384.506
2011-07-29,ANTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1514.466
2011-07-29,AV/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,578.931
2011-07-29,AZN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3249.434
2011-07-29,BA/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,328.661
2011-07-29,BAB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,625.905
2011-07-29,BARC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,211.424
2011-07-29,BATS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3052.354
2011-07-29,BEZ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,146.0
2011-07-29,BKG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1277.853
2011-07-29,BLND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,639.385
2011-07-29,BNZL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,812.505
2011-07-29,BP/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,476.769
2011-07-29,BRBY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1546.04
2011-07-29,BT/A LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,210.409
2011-07-29,BTRW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,98.5
2011-07-29,CNA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,330.211
2011-07-29,CPG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,676.059
2011-07-29,CRDA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2098.098
2011-07-29,DCC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1750.897
2011-07-29,DGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1306.019
2011-07-29,DPLM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,380.716
2011-07-29,ENT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,173.537
2011-07-29,EXPN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,835.148
2011-07-29,FCIT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,321.909
2011-07-29,FRES LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1816.484
2011-07-29,GAW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,496.387
2011-07-29,GLEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,473.286
2011-07-29,GSK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1497.082
2011-07-29,HLMA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,427.861
2011-07-29,HSBA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,627.536
2011-07-29,HSX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,626.909
2011-07-29,HWDN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,114.3
2011-07-29,IAG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,157.326
2011-07-29,ICG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,386.209
2011-07-29,IGG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,465.664
2011-07-29,IHG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,31.754
2011-07-29,III LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,273.56
2011-07-29,IMB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2302.225
2011-07-29,IMI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1260.443
2011-07-29,INF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,392.623
2011-07-29,ITRK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1966.693
2011-07-29,JD/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,10.018
2011-07-29,KGF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,263.555
2011-07-29,LAND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,971.057
2011-07-29,LGEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,120.629
2011-07-29,LLOY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,43.35
2011-07-29,LMP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,135.619
2011-07-29,LSEG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,970.128
2011-07-29,MKS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,355.31
2011-07-29,MNDI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,688.861
2011-07-29,MRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1070.326
2011-07-29,NG/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,675.534
2011-07-29,NWG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,384.354
2011-07-29,NXT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2519.953
2011-07-29,PCT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,34.88
2011-07-29,PRU LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,625.173
2011-07-29,PSN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,470.258
2011-07-29,PSON LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1245.193
2011-07-29,REL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,592.21
2011-07-29,RIO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4414.775
2011-07-29,RKT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3708.672
2011-07-29,RMV LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,125.301
2011-07-29,RR/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,233.1
2011-07-29,RTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,91.8
2011-07-29,SBRY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,327.336
2011-07-29,SDLF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,459.57
2011-07-29,SDR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,287.653
2011-07-29,SGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,306.091
2011-07-29,SGRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,311.946
2011-07-29,SHEL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2420.973
2011-07-29,SMIN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1177.647
2011-07-29,SMT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,150.287
2011-07-29,SN/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,656.713
2011-07-29,SPX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2132.405
2011-07-29,SSE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1471.914
2011-07-29,STAN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1548.18
2011-07-29,STJ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,381.669
2011-07-29,SVT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1552.846
2011-07-29,TSCO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,513.579
2011-07-29,ULVR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2213.899
2011-07-29,UU/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,645.891
2011-07-29,VOD LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,235.572
2011-07-29,WEIR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2192.024
2011-07-29,WTB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1400.308
2011-08-31,AAL LN Equity,PX_LAST,2509.84
2011-08-31,ABF LN Equity,PX_LAST,1071.0
2011-08-31,ADM LN Equity,PX_LAST,1365.0
2011-08-31,ALW LN Equity,PX_LAST,347.2
2011-08-31,ANTO LN Equity,PX_LAST,1349.0
2011-08-31,AV/ LN Equity,PX_LAST,447.368
2011-08-31,AZN LN Equity,PX_LAST,2920.0
2011-08-31,BA/ LN Equity,PX_LAST,275.3
2011-08-31,BAB LN Equity,PX_LAST,554.15
2011-08-31,BARC LN Equity,PX_LAST,157.729
2011-08-31,BATS LN Equity,PX_LAST,2743.5
2011-08-31,BEZ LN Equity,PX_LAST,116.7
2011-08-31,BKG LN Equity,PX_LAST,1226.034
2011-08-31,BLND LN Equity,PX_LAST,539.0
2011-08-31,BNZL LN Equity,PX_LAST,800.0
2011-08-31,BP/ LN Equity,PX_LAST,402.45
2011-08-31,BRBY LN Equity,PX_LAST,1377.0
2011-08-31,BT/A LN Equity,PX_LAST,171.5
2011-08-31,BTRW LN Equity,PX_LAST,82.25
2011-08-31,CNA LN Equity,PX_LAST,299.2
2011-08-31,CPG LN Equity,PX_LAST,608.856
2011-08-31,CRDA LN Equity,PX_LAST,1916.123
2011-08-31,DCC LN Equity,PX_LAST,1682.273
2011-08-31,DGE LN Equity,PX_LAST,1240.0
2011-08-31,DPLM LN Equity,PX_LAST,316.0
2011-08-31,ENT LN Equity,PX_LAST,113.0
2011-08-31,EXPN LN Equity,PX_LAST,703.5
2011-08-31,FCIT LN Equity,PX_LAST,288.0
2011-08-31,FRES LN Equity,PX_LAST,2100.0
2011-08-31,GAW LN Equity,PX_LAST,447.5
2011-08-31,GLEN LN Equity,PX_LAST,419.311
2011-08-31,GSK LN Equity,PX_LAST,1325.687
2011-08-31,HLMA LN Equity,PX_LAST,347.9
2011-08-31,HSBA LN Equity,PX_LAST,536.6
2011-08-31,HSX LN Equity,PX_LAST,509.864
2011-08-31,HWDN LN Equity,PX_LAST,101.6
2011-08-31,IAG LN Equity,PX_LAST,115.889
2011-08-31,ICG LN Equity,PX_LAST,326.55
2011-08-31,IGG LN Equity,PX_LAST,447.2
2011-08-31,IHG LN Equity,PX_LAST,26.069
2011-08-31,III LN Equity,PX_LAST,212.5
2011-08-31,IMB LN Equity,PX_LAST,2042.0
2011-08-31,IMI LN Equity,PX_LAST,1020.571
2011-08-31,INF LN Equity,PX_LAST,325.36
2011-08-31,ITRK LN Equity,PX_LAST,2019.0
2011-08-31,JD/ LN Equity,PX_LAST,8.305
2011-08-31,KGF LN Equity,PX_LAST,236.5
2011-08-31,LAND LN Equity,PX_LAST,785.6
2011-08-31,LGEN LN Equity,PX_LAST,105.0
2011-08-31,LLOY LN Equity,PX_LAST,33.595
2011-08-31,LMP LN Equity,PX_LAST,116.9
2011-08-31,LSEG LN Equity,PX_LAST,847.915
2011-08-31,MKS LN Equity,PX_LAST,308.159
2011-08-31,MNDI LN Equity,PX_LAST,601.7
2011-08-31,MRO LN Equity,PX_LAST,696.428
2011-08-31,NG/ LN Equity,PX_LAST,628.613
2011-08-31,NWG LN Equity,PX_LAST,261.369
2011-08-31,NXT LN Equity,PX_LAST,2360.0
2011-08-31,PCT LN Equity,PX_LAST,32.29
2011-08-31,PRU LN Equity,PX_LAST,530.302
2011-08-31,PSN LN Equity,PX_LAST,454.3
2011-08-31,PSON LN Equity,PX_LAST,1113.0
2011-08-31,REL LN Equity,PX_LAST,503.0
2011-08-31,RIO LN Equity,PX_LAST,3802.0
2011-08-31,RKT LN Equity,PX_LAST,3334.363
2011-08-31,RMV LN Equity,PX_LAST,130.1
2011-08-31,RR/ LN Equity,PX_LAST,219.628
2011-08-31,RTO LN Equity,PX_LAST,80.95
2011-08-31,SBRY LN Equity,PX_LAST,299.9
2011-08-31,SDLF LN Equity,PX_LAST,397.406
2011-08-31,SDR LN Equity,PX_LAST,252.28
2011-08-31,SGE LN Equity,PX_LAST,265.196
2011-08-31,SGRO LN Equity,PX_LAST,247.327
2011-08-31,SHEL LN Equity,PX_LAST,2065.0
2011-08-31,SMIN LN Equity,PX_LAST,996.5
2011-08-31,SMT LN Equity,PX_LAST,139.5
2011-08-31,SN/ LN Equity,PX_LAST,625.5
2011-08-31,SPX LN Equity,PX_LAST,1990.153
2011-08-31,SSE LN Equity,PX_LAST,1300.0
2011-08-31,STAN LN Equity,PX_LAST,1332.52
2011-08-31,STJ LN Equity,PX_LAST,355.0
2011-08-31,SVT LN Equity,PX_LAST,1469.0
2011-08-31,TSCO LN Equity,PX_LAST,479.56
2011-08-31,ULVR LN Equity,PX_LAST,2213.193
2011-08-31,UU/ LN Equity,PX_LAST,600.0
2011-08-31,VOD LN Equity,PX_LAST,200.59
2011-08-31,WEIR LN Equity,PX_LAST,1928.0
2011-08-31,WTB LN Equity,PX_LAST,1293.838
2011-08-31,AAL LN Equity,PX_VOLUME,111744199.0
2011-08-31,ABF LN Equity,PX_VOLUME,24748734.0
2011-08-31,ADM LN Equity,PX_VOLUME,24882604.0
2011-08-31,ALW LN Equity,PX_VOLUME,25482325.0
2011-08-31,ANTO LN Equity,PX_VOLUME,59129241.0
2011-08-31,AV/ LN Equity,PX_VOLUME,229081855.0
2011-08-31,AZN LN Equity,PX_VOLUME,94776617.0
2011-08-31,BA/ LN Equity,PX_VOLUME,266733798.0
2011-08-31,BAB LN Equity,PX_VOLUME,28616149.0
2011-08-31,BARC LN Equity,PX_VOLUME,1706340118.0
2011-08-31,BATS LN Equity,PX_VOLUME,90425294.0
2011-08-31,BEZ LN Equity,PX_VOLUME,35738406.0
2011-08-31,BKG LN Equity,PX_VOLUME,5730234.0
2011-08-31,BLND LN Equity,PX_VOLUME,83707870.0
2011-08-31,BNZL LN Equity,PX_VOLUME,19067106.0
2011-08-31,BP/ LN Equity,PX_VOLUME,1041005934.0
2011-08-31,BRBY LN Equity,PX_VOLUME,50756292.0
2011-08-31,BT/A LN Equity,PX_VOLUME,587860555.0
2011-08-31,BTRW LN Equity,PX_VOLUME,154318737.0
2011-08-31,CNA LN Equity,PX_VOLUME,277007555.0
2011-08-31,CPG LN Equity,PX_VOLUME,84230333.0
2011-08-31,CRDA LN Equity,PX_VOLUME,10631798.0
2011-08-31,DCC LN Equity,PX_VOLUME,1931613.0
2011-08-31,DGE LN Equity,PX_VOLUME,148119215.0
2011-08-31,DPLM LN Equity,PX_VOLUME,5570978.0
2011-08-31,ENT LN Equity,PX_VOLUME,1130931.0
2011-08-31,EXPN LN Equity,PX_VOLUME,62926663.0
2011-08-31,FCIT LN Equity,PX_VOLUME,11864007.0
2011-08-31,FRES LN Equity,PX_VOLUME,24250235.0
2011-08-31,GAW LN Equity,PX_VOLUME,920930.0
2011-08-31,GLEN LN Equity,PX_VOLUME,254535473.0
2011-08-31,GSK LN Equity,PX_VOLUME,212037695.0
2011-08-31,HLMA LN Equity,PX_VOLUME,20328502.0
2011-08-31,HSBA LN Equity,PX_VOLUME,726142494.0
2011-08-31,HSX LN Equity,PX_VOLUME,9358895.0
2011-08-31,HWDN LN Equity,PX_VOLUME,56634711.0
2011-08-31,IAG LN Equity,PX_VOLUME,374032162.0
2011-08-31,ICG LN Equity,PX_VOLUME,33782177.0
2011-08-31,IGG LN Equity,PX_VOLUME,30877088.0
2011-08-31,IHG LN Equity,PX_VOLUME,30736950.0
2011-08-31,III LN Equity,PX_VOLUME,89236427.0
2011-08-31,IMB LN Equity,PX_VOLUME,64879575.0
2011-08-31,IMI LN Equity,PX_VOLUME,55992582.0
2011-08-31,INF LN Equity,PX_VOLUME,36060256.0
2011-08-31,ITRK LN Equity,PX_VOLUME,11659368.0
2011-08-31,JD/ LN Equity,PX_VOLUME,32415500.0
2011-08-31,KGF LN Equity,PX_VOLUME,225673550.0
2011-08-31,LAND LN Equity,PX_VOLUME,76682551.0
2011-08-31,LGEN LN Equity,PX_VOLUME,525707272.0
2011-08-31,LLOY LN Equity,PX_VOLUME,4503474940.0
2011-08-31,LMP LN Equity,PX_VOLUME,27786070.0
2011-08-31,LSEG LN Equity,PX_VOLUME,18380034.0
2011-08-31,MKS LN Equity,PX_VOLUME,157395197.0
2011-08-31,MNDI LN Equity,PX_VOLUME,30396138.0
2011-08-31,MRO LN Equity,PX_VOLUME,13412163.0
2011-08-31,NG/ LN Equity,PX_VOLUME,201875840.0
2011-08-31,NWG LN Equity,PX_VOLUME,290646912.0
2011-08-31,NXT LN Equity,PX_VOLUME,29088470.0
2011-08-31,PCT LN Equity,PX_VOLUME,47746710.0
2011-08-31,PRU LN Equity,PX_VOLUME,196206074.0
2011-08-31,PSN LN Equity,PX_VOLUME,32703468.0
2011-08-31,PSON LN Equity,PX_VOLUME,64254833.0
2011-08-31,REL LN Equity,PX_VOLUME,135152322.0
2011-08-31,RIO LN Equity,PX_VOLUME,139709328.0
2011-08-31,RKT LN Equity,PX_VOLUME,32341602.0
2011-08-31,RMV LN Equity,PX_VOLUME,43843840.0
2011-08-31,RR/ LN Equity,PX_VOLUME,421153027.0
2011-08-31,RTO LN Equity,PX_VOLUME,168222301.0
2011-08-31,SBRY LN Equity,PX_VOLUME,140602339.0
2011-08-31,SDLF LN Equity,PX_VOLUME,2743847.0
2011-08-31,SDR LN Equity,PX_VOLUME,82340105.0
2011-08-31,SGE LN Equity,PX_VOLUME,77179222.0
2011-08-31,SGRO LN Equity,PX_VOLUME,65121660.0
2011-08-31,SHEL LN Equity,PX_VOLUME,87566552.0
2011-08-31,SMIN LN Equity,PX_VOLUME,32060435.0
2011-08-31,SMT LN Equity,PX_VOLUME,38805705.0
2011-08-31,SN/ LN Equity,PX_VOLUME,75920002.0
2011-08-31,SPX LN Equity,PX_VOLUME,3755607.0
2011-08-31,SSE LN Equity,PX_VOLUME,61205685.0
2011-08-31,STAN LN Equity,PX_VOLUME,142011980.0
2011-08-31,STJ LN Equity,PX_VOLUME,8282313.0
2011-08-31,SVT LN Equity,PX_VOLUME,21330294.0
2011-08-31,TSCO LN Equity,PX_VOLUME,367744126.0
2011-08-31,ULVR LN Equity,PX_VOLUME,95414730.0
2011-08-31,UU/ LN Equity,PX_VOLUME,61783185.0
2011-08-31,VOD LN Equity,PX_VOLUME,1573431365.0
2011-08-31,WEIR LN Equity,PX_VOLUME,35624593.0
2011-08-31,WTB LN Equity,PX_VOLUME,20211530.0
2011-08-31,AAL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2563.385
2011-08-31,ABF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1103.529
2011-08-31,ADM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1456.129
